2020-10-10 20:51:26,082 -STD ibmfl.party.party_protocol_handler - INFO - Received request in PH 7
2020-10-10 20:51:26,110 -STD ibmfl.util.data_handlers.mnist_keras_data_handler - INFO - Loaded training data from examples/data/mnist/random/data_party1.npz
2020-10-10 20:51:26,114 -STD ibmfl.util.data_handlers.mnist_keras_data_handler - INFO - Loaded training data from examples/data/mnist/random/data_party0.npz
2020-10-10 20:51:26,116 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Total number of success responses :2
2020-10-10 20:51:26,124 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - State: States.QUORUM_WAIT
2020-10-10 20:51:26,130 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Target Qorum: 2
2020-10-10 20:51:26,386 -STD ibmfl.party.training.local_training_handler - INFO - Local model updated.
2020-10-10 20:51:26,389 -STD ibmfl.party.training.local_training_handler - INFO - Local training started...
2020-10-10 20:51:26,394 -STD ibmfl.model.keras_fl_model - INFO - Using default hyperparameters:  batch_size:128
2020-10-10 20:51:26,657 -STD ibmfl.party.training.local_training_handler - INFO - Local model updated.
2020-10-10 20:51:26,715 -STD ibmfl.party.training.local_training_handler - INFO - Local training started...
2020-10-10 20:51:26,767 -STD ibmfl.model.keras_fl_model - INFO - Using default hyperparameters:  batch_size:128
2020-10-10 20:51:31,156 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Timeout:60 Time spent:5
2020-10-10 20:51:31,191 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Target Qorum: 2
2020-10-10 20:51:33,057 -STD ibmfl.party.training.local_training_handler - INFO - Local training done, generating model update...
2020-10-10 20:51:33,061 -STD ibmfl.party.party_protocol_handler - INFO - successfully finished async request
2020-10-10 20:51:33,294 -STD ibmfl.party.training.local_training_handler - INFO - Local training done, generating model update...
2020-10-10 20:51:33,298 -STD ibmfl.party.party_protocol_handler - INFO - successfully finished async request
2020-10-10 20:51:33,330 -STD ibmfl.connection.flask_connection - INFO - Request received for path :7
2020-10-10 20:51:33,455 -STD ibmfl.connection.flask_connection - INFO - Request received for path :7
2020-10-10 20:51:33,773 -STD werkzeug - INFO - 127.0.0.1 - - [10/Oct/2020 20:51:33] "[37mPOST /7 HTTP/1.1[0m" 200 -
2020-10-10 20:51:33,891 -STD werkzeug - INFO - 127.0.0.1 - - [10/Oct/2020 20:51:33] "[37mPOST /7 HTTP/1.1[0m" 200 -
2020-10-10 20:51:36,337 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Timeout:60 Time spent:10
2020-10-10 20:51:36,338 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - Target Qorum: 2
2020-10-10 20:51:36,339 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - State: States.PROC_RSP
2020-10-10 20:51:36,373 -STD ibmfl.aggregator.fusion.iter_avg_fusion_handler - INFO - Model update<ibmfl.model.model_update.ModelUpdate object at 0x000001AFABD42BA8>
2020-10-10 20:51:36,376 -STD ibmfl.aggregator.protohandler.proto_handler - INFO - State: States.SND_REQ
2020-10-10 20:51:36,631 -STD ibmfl.connection.flask_connection - INFO - Request received for path :7
2020-10-10 20:51:36,633 -STD ibmfl.connection.flask_connection - INFO - Request received for path :7
2020-10-10 20:51:36,743 -STD ibmfl.party.party_protocol_handler - INFO - received a async request
2020-10-10 20:51:36,743 -STD ibmfl.party.party_protocol_handler - INFO - received a async request
2020-10-10 20:51:36,745 -STD ibmfl.party.party_protocol_handler - INFO - finished async request
2020-10-10 20:51:36,745 -STD ibmfl.party.party_protocol_handler - INFO - Handling async request in a separate thread
2020-10-10 20:51:36,752 -STD werkzeug - INFO - 127.0.0.1 - - [10/Oct/2020 20:51:36] "[37mPOST /7 HTTP/1.1[0m" 200 -
2020-10-10 20:51:36,753 -STD ibmfl.party.party_protocol_handler - INFO - Received request from aggregator
2020-10-10 20:51:36,755 -STD ibmfl.party.party_protocol_handler - INFO - Received request in with message_type:  7
